Cation	Anion	Cationic family	Anionic family	T / K	p / MPa	ρ / kg/m3
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	283,15	5,0	1482,10
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	288,15	5,0	1477,30
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	293,15	5,0	1472,60
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	298,15	5,0	1467,80
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	303,15	5,0	1463,20
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	308,15	5,0	1458,50
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	313,15	5,0	1453,90
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	318,15	5,0	1449,30
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	323,15	5,0	1444,70
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	328,15	5,0	1440,20
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	333,15	5,0	1435,50
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	283,15	7,5	1483,70
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	288,15	7,5	1479,00
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	293,15	7,5	1474,30
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	298,15	7,5	1469,60
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	303,15	7,5	1465,00
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	308,15	7,5	1460,30
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	313,15	7,5	1455,80
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	318,15	7,5	1451,10
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	323,15	7,5	1446,70
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	328,15	7,5	1442,10
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	333,15	7,5	1437,50
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	283,15	10,0	1485,40
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	288,15	10,0	1480,60
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	293,15	10,0	1475,90
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	298,15	10,0	1471,20
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	303,15	10,0	1466,60
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	308,15	10,0	1462,00
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	313,15	10,0	1457,50
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	318,15	10,0	1452,90
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	323,15	10,0	1448,50
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	328,15	10,0	1443,90
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	333,15	10,0	1439,40
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	283,15	15,0	1488,60
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	288,15	15,0	1483,70
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	293,15	15,0	1479,20
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	298,15	15,0	1474,50
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	303,15	15,0	1470,00
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	308,15	15,0	1465,40
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	313,15	15,0	1461,00
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	318,15	15,0	1456,40
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	323,15	15,0	1452,00
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	328,15	15,0	1447,50
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	333,15	15,0	1443,10
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	283,15	20,0	1491,50
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	288,15	20,0	1486,80
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	293,15	20,0	1482,30
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	298,15	20,0	1477,70
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	303,15	20,0	1473,20
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	308,15	20,0	1468,70
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	313,15	20,0	1464,30
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	318,15	20,0	1459,90
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	323,15	20,0	1455,50
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	328,15	20,0	1451,00
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	333,15	20,0	1446,60
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	283,15	25,0	1494,50
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	288,15	25,0	1489,90
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	293,15	25,0	1485,30
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	298,15	25,0	1480,80
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	303,15	25,0	1476,40
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	308,15	25,0	1471,90
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	313,15	25,0	1467,50
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	318,15	25,0	1463,10
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	323,15	25,0	1458,70
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	328,15	25,0	1454,50
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	333,15	25,0	1450,10
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	283,15	30,0	1497,30
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	288,15	30,0	1492,70
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	293,15	30,0	1488,30
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	298,15	30,0	1483,80
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	303,15	30,0	1479,50
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	308,15	30,0	1475,00
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	313,15	30,0	1470,70
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	318,15	30,0	1466,40
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	323,15	30,0	1462,00
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	328,15	30,0	1457,80
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	333,15	30,0	1453,40
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	283,15	35,0	1500,10
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	288,15	35,0	1495,60
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	293,15	35,0	1491,10
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	298,15	35,0	1486,60
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	303,15	35,0	1482,40
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	308,15	35,0	1478,00
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	313,15	35,0	1473,70
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	318,15	35,0	1469,40
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	323,15	35,0	1465,20
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	328,15	35,0	1460,90
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	333,15	35,0	1456,70
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	283,15	45,0	1505,50
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	288,15	45,0	1500,90
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	293,15	45,0	1496,60
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	298,15	45,0	1492,20
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	303,15	45,0	1488,00
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	308,15	45,0	1483,70
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	313,15	45,0	1479,50
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	318,15	45,0	1475,30
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	323,15	45,0	1471,20
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	328,15	45,0	1467,10
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	333,15	45,0	1462,80
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	283,15	55,0	1510,50
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	288,15	55,0	1506,00
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	293,15	55,0	1501,80
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	298,15	55,0	1497,40
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	303,15	55,0	1493,30
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	308,15	55,0	1489,10
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	313,15	55,0	1485,00
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	318,15	55,0	1480,80
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	323,15	55,0	1476,90
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	328,15	55,0	1472,70
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	333,15	55,0	1468,60
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	283,15	65,0	1515,30
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	288,15	65,0	1510,90
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	293,15	65,0	1506,70
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	298,15	65,0	1502,50
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	303,15	65,0	1498,40
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	308,15	65,0	1494,20
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	313,15	65,0	1490,20
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	318,15	65,0	1486,10
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	323,15	65,0	1482,10
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	328,15	65,0	1478,10
py-3,1[2]	ntf2	pyridinium	NTf2 derivatives	333,15	65,0	1474,20
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	298,15	0,1	1447,94
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	283,15	0,1	1460,00
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	298,15	0,1	1444,00
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	323,15	0,1	1420,00
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	348,15	0,1	1397,00
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	293,15	0,1	1454,90
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	303,15	0,1	1444,40
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	313,15	0,1	1433,90
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	323,15	0,1	1423,70
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	333,15	0,1	1413,60
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	353,15	0,1	1393,70
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	393,15	0,1	1354,80
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	293,15	1,0	1455,60
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	303,15	1,0	1445,30
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	313,15	1,0	1434,80
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	323,15	1,0	1424,50
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	333,15	1,0	1414,40
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	353,15	1,0	1394,60
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	393,15	1,0	1355,80
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	293,15	2,0	1456,40
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	303,15	2,0	1446,10
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	313,15	2,0	1435,60
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	323,15	2,0	1425,30
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	333,15	2,0	1415,30
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	353,15	2,0	1395,50
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	393,15	2,0	1356,90
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	293,15	3,0	1457,10
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	303,15	3,0	1446,80
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	313,15	3,0	1436,40
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	323,15	3,0	1426,10
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	333,15	3,0	1416,10
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	353,15	3,0	1396,40
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	393,15	3,0	1357,90
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	293,15	4,0	1457,90
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	303,15	4,0	1447,60
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	313,15	4,0	1437,30
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	323,15	4,0	1427,00
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	333,15	4,0	1417,00
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	353,15	4,0	1397,40
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	393,15	4,0	1359,00
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	293,15	5,0	1458,70
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	303,15	5,0	1448,40
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	313,15	5,0	1438,00
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	323,15	5,0	1427,80
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	333,15	5,0	1417,80
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	353,15	5,0	1398,00
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	393,15	5,0	1360,00
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	293,15	7,5	1460,50
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	303,15	7,5	1450,30
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	313,15	7,5	1440,00
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	323,15	7,5	1429,90
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	333,15	7,5	1419,80
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	353,15	7,5	1400,20
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	393,15	7,5	1362,50
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	293,15	10,0	1462,40
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	303,15	10,0	1452,20
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	313,15	10,0	1441,90
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	323,15	10,0	1431,90
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	333,15	10,0	1421,90
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	353,15	10,0	1402,50
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	393,15	10,0	1365,00
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	293,15	15,0	1466,10
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	303,15	15,0	1455,90
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	313,15	15,0	1445,70
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	323,15	15,0	1435,70
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	333,15	15,0	1425,90
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	353,15	15,0	1406,80
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	393,15	15,0	1369,70
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	293,15	20,0	1469,60
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	303,15	20,0	1459,60
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	313,15	20,0	1449,50
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	323,15	20,0	1439,50
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	333,15	20,0	1429,90
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	353,15	20,0	1411,00
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	393,15	20,0	1374,30
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	293,15	25,0	1473,10
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	303,15	25,0	1463,10
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	313,15	25,0	1453,10
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	323,15	25,0	1443,30
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	333,15	25,0	1433,70
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	353,15	25,0	1415,10
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	393,15	25,0	1378,80
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	293,15	30,0	1476,50
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	303,15	30,0	1466,60
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	313,15	30,0	1456,70
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	323,15	30,0	1446,90
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	333,15	30,0	1437,40
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	353,15	30,0	1419,00
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	393,15	30,0	1383,20
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	293,15	35,0	1479,80
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	303,15	35,0	1470,00
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	313,15	35,0	1460,30
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	323,15	35,0	1450,50
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	333,15	35,0	1441,10
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	353,15	35,0	1422,90
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	393,15	35,0	1387,50
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	278,15	0,1	1467,10
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	283,15	0,1	1462,30
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	288,15	0,1	1457,50
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	293,15	0,1	1452,80
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	298,15	0,1	1447,50
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	303,15	0,1	1442,80
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	308,15	0,1	1438,10
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	313,15	0,1	1433,40
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	318,15	0,1	1428,80
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	323,15	0,1	1424,10
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	328,15	0,1	1419,50
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	333,15	0,1	1414,90
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	338,15	0,1	1410,30
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	343,15	0,1	1405,70
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	348,15	0,1	1401,10
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	353,15	0,1	1396,60
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	358,15	0,1	1392,10
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	363,15	0,1	1387,70
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	293,15	0,1	1452,70
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	298,15	0,1	1447,94
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	303,15	0,1	1443,20
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	308,15	0,1	1438,47
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	313,15	0,1	1433,76
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	318,15	0,1	1429,07
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	323,15	0,1	1424,39
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	328,15	0,1	1419,74
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	333,15	0,1	1415,10
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	338,15	0,1	1410,47
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	343,15	0,1	1405,86
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	288,15	0,1	1459,60
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	293,15	0,1	1455,60
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	298,15	0,1	1451,40
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	303,15	0,1	1447,10
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	308,15	0,1	1442,60
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	313,15	0,1	1438,00
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	318,15	0,1	1433,20
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	323,15	0,1	1428,70
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	328,15	0,1	1424,50
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	333,15	0,1	1420,30
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	338,15	0,1	1416,00
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	288,15	0,1	1458,40
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	293,15	0,1	1453,60
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	298,15	0,1	1448,80
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	303,15	0,1	1444,10
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	308,15	0,1	1439,30
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	313,15	0,1	1434,60
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	318,15	0,1	1430,00
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	323,15	0,1	1425,30
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	328,15	0,1	1420,70
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	333,15	0,1	1416,10
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	338,15	0,1	1411,50
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	343,15	0,1	1407,00
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	348,15	0,1	1402,50
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	353,15	0,1	1398,00
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	298,15	0,1	1449,70
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	278,15	0,1	1467,23
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	283,15	0,1	1462,43
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	288,15	0,1	1457,62
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	293,15	0,1	1452,81
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	298,15	0,1	1448,03
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	303,15	0,1	1443,28
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	308,15	0,1	1438,54
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	313,15	0,1	1433,81
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	318,15	0,1	1429,11
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	323,15	0,1	1424,43
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	328,15	0,1	1419,79
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	333,15	0,1	1415,16
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	338,15	0,1	1409,80
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	343,15	0,1	1405,96
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	348,15	0,1	1401,40
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	353,15	0,1	1396,85
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	264,25	0,1	1481,37
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	268,17	0,1	1476,75
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	273,62	0,1	1471,18
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	278,64	0,1	1466,69
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	283,23	0,1	1461,95
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	288,58	0,1	1456,80
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	293,00	0,1	1452,82
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	298,44	0,1	1448,15
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	303,17	0,1	1443,76
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	308,13	0,1	1438,23
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	312,76	0,1	1433,63
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	318,32	0,1	1428,63
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	323,28	0,1	1423,98
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	328,19	0,1	1419,20
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	333,31	0,1	1414,52
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	339,09	0,1	1409,83
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	342,77	0,1	1406,02
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	348,02	0,1	1401,00
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	352,77	0,1	1396,52
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	358,08	0,1	1391,47
py-3,1[3]	ntf2	pyridinium	NTf2 derivatives	363,28	0,1	1386,70
py-3,1[3]	pf6	pyridinium	PF6 derivatives	318,15	0,1	1365,40
py-3,1[3]	pf6	pyridinium	PF6 derivatives	323,15	0,1	1361,30
py-3,1[3]	pf6	pyridinium	PF6 derivatives	328,15	0,1	1357,30
py-3,1[3]	pf6	pyridinium	PF6 derivatives	333,15	0,1	1353,20
py-3,1[3]	pf6	pyridinium	PF6 derivatives	338,15	0,1	1349,20
py-3,1[3]	pf6	pyridinium	PF6 derivatives	343,15	0,1	1345,20
py-3,1[3]	pf6	pyridinium	PF6 derivatives	348,15	0,1	1341,20
py-3,1[3]	pf6	pyridinium	PF6 derivatives	353,15	0,1	1337,20
py-3,1[3]	pf6	pyridinium	PF6 derivatives	358,15	0,1	1333,20
py-3,1[3]	pf6	pyridinium	PF6 derivatives	363,15	0,1	1329,20
py-3,1[4]	ntf2	pyridinium	NTf2 derivatives	268,10	0,1	1482,10
py-3,1[4]	ntf2	pyridinium	NTf2 derivatives	278,71	0,1	1469,95
py-3,1[4]	ntf2	pyridinium	NTf2 derivatives	283,45	0,1	1465,84
py-3,1[4]	ntf2	pyridinium	NTf2 derivatives	288,19	0,1	1461,42
py-3,1[4]	ntf2	pyridinium	NTf2 derivatives	293,46	0,1	1456,03
py-3,1[4]	ntf2	pyridinium	NTf2 derivatives	298,38	0,1	1450,93
